query_ts,assumedLPToken,equityValue,totalDexYield,totalTradingfee,newTotalTradingFee,liquidity,totalVolume,volume,priceImpact,priceEffect,totalReturn,totalEquityVal,impermanentLoss,tokenPrice,quoteTokenPrice,rewardPrice,block,blockTime,lpName,lpTokens,token0_symbol,token0,token0_liquidity,token0_price,token0_posVal,token0_posValUSD,token0_debtVal,token0_debtValUSD,token0_supply,token0_debt,token0_util,token0_supplyRate,token0_borrowRate,token1_symbol,token1,token1_liquidity,token1_price,token1_posVal,token1_posValUSD,token1_debtVal,token1_debtValUSD,token1_supply,token1_debt,token1_util,token1_supplyRate,token1_borrowRate,liquidity,tvl,health,debt,leverage
2022-03-20T10:00:00.000Z,2.7477120527588953e-7,0.9999999999999999,0.000004861872173792761,0.00003305172676916127,0,147854741.21,2443427.254,2443427.254,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0000048618721736817384,1.0000048618721737,-1.1102230246251565e-16,0.9999994508518649,1.284678305905379,13.517568582751293,33919207,2022-03-20T10:00:00.000Z,WFTM-USDC LP,5.979576455782777,USDC,10880704.67855,73925296.310362,0.99996247,11170102.031765,11169682.81783575,7113739.352246,7113472.373608111,14095993.644967,7118054.788108,0.504970062231087506,0.068848586202192523,0.168323354052048,WFTM,8470075.229770197,57547083.54194659,1.28337305,8174878.170921394,10491418.33159381,4767818.778705693,6118890.1278748,10136240.110266301490930806,6595079.235250595266333319,0.504970062231087506,0.105404254867802883,0.199999999976256,147776898.01782426,21750562.60706304,21661101.14942956,13232362.501482911,2.569910167366085
2022-03-20T12:00:00.000Z,2.7477120527588953e-7,0.9979321480045023,0.000014568356451835816,0.00007110739017034609,0.000028472322131767314,147012767.7689,5245962.0203,1159113.7001,-0.0020963243176295165,-0.0020963243176295165,-0.0020532836390459133,0.9979467163609541,-0.0000022066779969964756,1.0000017269978814,1.2792948349119313,13.467112597678595,33926694,2022-03-20T11:59:59.000Z,WFTM-USDC LP,5.9967366562268705,USDC,10889671.419538,73506383.75725,0.99996247,11156465.682006,11156046.979848955,7119179.4855,7118912.30269391,14080041.046214,7123495.114401,0.505928575848608451,0.069110205438800984,0.168642858607776,WFTM,8512230.5789064,57458417.56442946,1.27914268,8233366.710133687,10531650.759023188,4788606.285067454,6125310.676946027,10136554.170367409682771921,6619907.431553237310932492,0.505928575848608451,0.105797787468977242,0.199999999976256,147001139.29459098,21777620.165649913,21687697.73887214,13244222.979639936,2.5685749477913142
2022-03-20T14:00:00.000Z,2.7477120527588953e-7,0.9925526692365548,0.00002404076257579437,0.00011678325860077301,0.00006326241648868525,146210466.2963,8610689.9758,1109388.2326,-0.0075105931799338554,-0.0075105931799338554,-0.007423290000869376,0.9925767099991306,-0.000028433940275851555,1.0000016800255065,1.2654505601806076,13.32868050082073,33934130,2022-03-20T14:00:00.000Z,WFTM-USDC LP,5.9586556051861725,USDC,10762171.356214,73105110.329703,0.99996247,11061681.610482,11061266.46557116,7099348.937018,7099082.498452393,14080234.308094,7103664.731116,0.504513247129166719,0.068724076451957017,0.168171082349904,WFTM,8504630.50520405,57770121.9222172,1.26639282,8197365.703350353,10381085.069637138,4742748.529323639,6006182.684601016,10128073.915261545500162989,6718069.467864447872383396,0.504513247129166719,0.107456488051976226,0.199999999976256,146262034.3077328,21531970.460466385,21442351.5352083,13105265.18305341,2.5719238867744347
2022-03-20T16:00:00.000Z,2.7477120527588953e-7,0.9953939675334982,0.00003383395253961141,0.000153659110172027,0.00009130465472928506,147073198.9658,11334959.4665,1037269.5476,-0.004697337121231104,-0.004697337121231104,-0.004572198513962208,0.9954278014860378,-0.000011087468695714087,1.0000000955497088,1.2726366976444812,13.40782972737371,33941706,2022-03-20T16:00:00.000Z,WFTM-USDC LP,5.958242121266246,USDC,10792247.484538,73536592.45648,0.99981162,11093258.582796,11091168.834744172,7099453.747249,7098116.352152093,12557235.92522,7103769.670738,0.565711253100753024,0.086407889900715417,0.188570417682384,WFTM,8480227.338805566,57782868.92006871,1.27241625,8173480.026679003,10400068.804996796,4742423.60365981,6034336.857680301,10125657.179593078188611083,6825208.331848159868197479,0.565711253100753024,0.109196245736671232,0.199999999976256,147046601.0187084,21580593.510547318,21491237.639740966,13132453.209832394,2.571096051100822
2022-03-20T18:00:00.000Z,2.7477120527588953e-7,0.9871796895608399,0.000042485671994781093,0.00020467129570580185,0.00012880651079161254,147933924.8426,15156552.904099999,2184616.7437,-0.012949116949951711,-0.012949116949951711,-0.012777824767165318,0.9872221752328347,-0.00008475493837212245,0.9999858189982304,1.2516398832166962,13.1404687623534,33949347,2022-03-20T18:00:00.000Z,WFTM-USDC LP,5.958464259280182,USDC,10703745.836246,73968061.361814,0.99981162,11002214.967362,11000142.370106447,7099621.515336,7098284.088634942,12727533.997713,7103937.540823,0.558155063038880951,0.084115010079071217,0.186051687662304,WFTM,8551644.713348005,59096001.584731296,1.251,8243127.036398606,10312151.922534656,4742961.736959368,5933445.132936168,10127624.353657581008689032,6839032.392715837303153497,0.558155063038880951,0.109396163285648293,0.199999999976256,147883225.2409135,21399837.00100372,21312294.292641103,13031729.22157111,2.573772938165823
2022-03-20T20:00:00.000Z,2.7477120527588953e-7,0.9906958857589693,0.00005001617445506954,0.00023006823176602536,0.00014830459841663757,148451200.988,17059343.2909,836891.258,-0.009452418839447363,-0.009452418839447363,-0.009254098066575655,0.9907459019334244,-0.000045053793086169414,0.9999947541635932,1.2605123750219471,12.685271970360052,33957124,2022-03-20T20:00:00.000Z,WFTM-USDC LP,5.958511798047064,USDC,10741853.543863,74225989.871385,0.99981162,11041466.15331,11039386.16191604,7100034.604604,7098697.100085185,12727914.803434,7104350.881219,0.558170838738034398,0.084119765000240074,0.186056946227232,WFTM,8521770.517068855,58885261.23572008,1.26,8214262.871166631,10349971.217669955,4743198.258103741,5976429.805210714,10128000.699243803596891455,6825222.066224920565753881,0.558170838738034398,0.109171198485375791,0.199999999976256,148407436.33642033,21477260.844999164,21389357.379585996,13075126.9052959,2.5726202137080287
2022-03-20T22:00:00.000Z,2.7477120527588953e-7,0.9893592624058088,0.00005833366405820168,0.0002752311858261715,0.00018218370439326836,148287937.5133,20443343.7909,1031141.6297,-0.01082292129858442,-0.01082292129858442,-0.01058240393013295,0.989417596069867,-0.00005939553243228257,1.0000169369652003,1.256998863067947,12.538364552399768,33964472,2022-03-20T22:00:00.000Z,WFTM-USDC LP,5.958511798047064,USDC,10727122.93137,74142713.00411,0.99981162,11026330.59678,11024253.45662218,7100034.604604,7098697.100085185,12727914.803434,7104350.881219,0.558170838738034398,0.084119765000240074,0.186056946227232,WFTM,8534060.715135045,58984913.14120257,1.259,8226118.06123426,10356682.639093932,4743375.738770099,5971910.055111554,10128319.18215586610024915,6826989.033905692328795471,0.558170838738034398,0.109196027837464845,0.199999999976256,148390751.64460832,21469484.59630721,21380936.09571611,13070607.15519674,2.5728146561644842
2022-03-21T00:00:00.000Z,2.7477120527588953e-7,0.986501560845457,0.00006747990380546563,0.00030184664347331124,0.00020298295450549286,147863896.484,22437937.922799997,806481.2931,-0.013701422109048456,-0.013701422109048456,-0.013430959250737498,0.9865690407492625,-0.000095003225895951,0.9999881264974368,1.249729790141476,12.585105192531529,33971553,2022-03-21T00:00:00.000Z,WFTM-USDC LP,5.958511798047064,USDC,10696446.480681,73932826.083622,0.99981162,10994799.183725,10992727.98345477,7100556.253881,7099218.651093894,12831758.366214,7104872.847614,0.553694407644171297,0.082775924200660913,0.184564802537856,WFTM,8558905.741680114,59158346.72838101,1.25224845,8250067.5669196425,10331134.323070394,4743609.121218311,5940177.169451492,10128597.269226212355752687,6839239.497268166533844481,0.553694407644171297,0.109388967591022619,0.199999999976256,147999846.61302203,21412307.93280799,21323862.306525163,13039395.820545387,2.573957217717353
2022-03-21T02:00:00.000Z,2.7477120527588953e-7,0.9771437059487378,0.00007521942610691528,0.00034872875090632543,0.00023572698851248575,146462998.7796,25951485.807699997,1198619.9507,-0.0230920210397747,-0.0230920210397747,-0.0227810746251553,0.9772189253748447,-0.0002733255660645195,1.0000198671871583,1.2260066820937774,12.389053952280571,33979164,2022-03-21T02:00:00.000Z,WFTM-USDC LP,5.958511798047064,USDC,10594644.776497,73230044.514826,0.99981162,10890158.231591,10888106.743583333,7100556.253881,7099218.651093894,12831758.366214,7104872.847614,0.553694407644171297,0.082775924200660913,0.184564802537856,WFTM,8641759.801986093,59731729.41009955,1.22689557,8329932.339645128,10219957.085910343,4743797.388500466,5820144.00092879,10142982.03681406391064363,6846897.676523436469499254,0.553694407644171297,0.109356145898638945,0.199999999976256,146500843.64073014,21195185.77537482,21108063.829493675,12919362.652022684,2.5777059599594176
2022-03-21T04:00:00.000Z,2.7477120527588953e-7,0.974684292218768,0.00008047121502307817,0.00043168149066450615,0.0003006396228919517,145818945.6266,32152335.989999995,1992041.1423,-0.025616347404123996,-0.025616347404123996,-0.025235236566208966,0.974764763433791,-0.00033666329245685134,1.000001469790596,1.219701314205607,11.864192355842736,33986065,2022-03-21T04:00:00.000Z,WFTM-USDC LP,5.878357687292883,USDC,10426009.659345,72909365.651811,0.99981162,10825837.987785,10823798.616424862,7075796.526956,7074463.588406253,12849855.067516,7080113.539329,0.55098781286858932,0.081968643877961507,0.183662604282672,WFTM,8548014.880336305,59776497.70820308,1.21959617,8149775.751974713,9939435.29346723,4664388.373472089,5688670.195679089,10143354.934108827667774177,6745699.84478302757135361,0.55098781286858932,0.107735890326618457,0.199999999976256,145798818.64644778,20849171.81680654,20763233.90989209,12763133.78408534,2.5953717557751537
