query_ts,assumedLPToken,equityValue,totalDexYield,totalTradingfee,newTotalTradingFee,liquidity,totalVolume,volume,priceImpact,priceEffect,totalReturn,totalEquityVal,impermanentLoss,tokenPrice,quoteTokenPrice,rewardPrice
2021-09-18T10:00:00.000Z,0.020999482686072424,1,0.000018994638217437928,0.000009332816889757316,-2.8976820942716586e-13,271505314.5563,1490535.0789,1490535.0789,2.8976820942716586e-13,2.8976820942716586e-13,0.000018994638217437928,1.0000189946382174,0,0.9997281264479635,416.9801459834243,22.787833371803274
2021-09-18T12:00:00.000Z,0.020999482686072424,0.9984660762669029,0.000056616760592503315,0.000029153537714160707,0.000020923774094905312,271098508.60440004,4656197.2411,1668303.2822,-0.0015548475071920365,-0.0015548475071920365,-0.0014773069725046279,0.9985226930274954,-6.863246323485228e-7,0.9993438487970765,415.8443161068436,22.578400716800367
2021-09-18T14:00:00.000Z,0.020999482686072424,0.9991154117770801,0.0000946837133063315,0.000060428142876666036,0.000052007966623413004,271102336.8073,9649341.876,3235910.4987,-0.0009365961895433372,-0.0009365961895433372,-0.0007899045096135928,0.9992100954903864,-3.592332323831826e-7,0.9996387438205864,416.2366421739712,22.65561498376014
2021-09-18T16:00:00.000Z,0.020999482686072424,0.9978485332070313,0.0001318216961147919,0.00008632265957551692,0.0000771041628631064,271063265.7338,13784137.692200001,2225715.9544,-0.0022285709558318434,-0.0022285709558318434,-0.002019645096853945,0.9979803549031461,-0.000002942171242747982,0.99992280389197,415.0428557864365,22.6052004364062
2021-09-18T18:00:00.000Z,0.020999482686072424,0.9955308072181916,0.00016812334476106836,0.00011105319174866497,0.00010209066500266317,272504091.0199,17766089.6064,1834700.1509,-0.004571283446811014,-0.004571283446811014,-0.004301069437047282,0.9956989305629527,-0.000011796333372227075,1.0000035779484444,413.0627808813921,22.465235542154623
2021-09-18T20:00:00.000Z,0.020999482686072424,0.9930495869933679,0.00020469021193288391,0.00013110201105395275,0.00012148251219212813,271938522.2974,20995569.238300003,1624776.5586,-0.007071895518824256,-0.007071895518824256,-0.006745722794699244,0.9932542772053008,-0.000021247148675351823,0.9991502535577901,411.3410873257889,22.396354843104618
2021-09-18T22:00:00.000Z,0.020999482686072424,0.990655564323267,0.00024026686293062154,0.00014673186091880013,0.00013758578981726277,271289209.24230003,23513328.4534,786849.6355,-0.009482021466550306,-0.009482021466550306,-0.00910416881380242,0.9908958311861976,-0.000040619949559395074,0.9992146064552047,409.32025804603785,22.24837591231684
2021-09-19T00:00:00.000Z,0.020999482686072424,0.9925944219692777,0.0002787142146711715,0.0001623690690023807,0.00015370770742939577,273295239.7462,26043859.2326,1307559.4328,-0.007559285738151678,-0.007559285738151678,-0.00712686381605111,0.9928731361839489,-0.00003281360477458417,1.0002412896538642,410.4891240553268,22.383767260904868
2021-09-19T02:00:00.000Z,0.020999482686072424,0.9914938933191645,0.0003156764614953273,0.00018391061973482178,0.00017578771997650566,273008481.8737,29532930.4392,2318618.9095,-0.008681894400812018,-0.008681894400812018,-0.008190430219340185,0.9918095697806598,-0.00004126308643181975,1.0000928400914317,409.6217855121105,22.39957092708967
2021-09-19T04:00:00.000Z,0.020999482686072424,0.9904745102421624,0.0003526601218506155,0.000196906918176164,0.0001873079523266874,272729731.5786,31637968.0666,1057635.786,-0.009712797710164311,-0.009712797710164311,-0.009172829635987008,0.990827170364013,-0.00004994977329386696,0.9999629996592089,408.8233478598282,22.40484150348247
2021-09-19T06:00:00.000Z,0.020999482686072424,0.990764178651896,0.0003906101015943375,0.00021300501240599718,0.00020359772395994735,272824595.0905,34245533.0083,1267313.5317,-0.009439419072063915,-0.009439419072063915,-0.00884521124650963,0.9911547887534904,-0.00004455782431989075,0.999684170396464,409.1631894157795,22.460334448615725
