query_ts,assumedLPToken,equityValue,totalDexYield,totalTradingfee,newTotalTradingFee,liquidity,totalVolume,volume,priceImpact,priceEffect,totalReturn,totalEquityVal,impermanentLoss,tokenPrice,quoteTokenPrice,rewardPrice,block,blockTime,lpName,lpTokens,token0_symbol,token0,token0_liquidity,token0_price,token0_posVal,token0_posValUSD,token0_debtVal,token0_debtValUSD,token0_supply,token0_debt,token0_util,token0_supplyRate,token0_borrowRate,token1_symbol,token1,token1_liquidity,token1_price,token1_posVal,token1_posValUSD,token1_debtVal,token1_debtValUSD,token1_supply,token1_debt,token1_util,token1_supplyRate,token1_borrowRate,liquidity,tvl,health,debt,leverage
2021-10-09T10:00:00.000Z,0.02065635769600319,1,0.000016256940406743117,0.000015207784782541498,-6.064038160502605e-13,277514450.84690005,2482576.3548,2482576.3548,6.064038160502605e-13,6.064038160502605e-13,0.000016256940406743117,1.0000162569404067,0,0.999903133313582,422.60812098952886,19.819905821430318,11619809,2021-10-09T10:00:00.000Z,USDT-WBNB LP,0,USDT,0,138783028.24017712,1.00029191,53106782.30568166,53122284.70650452,31727590.758175164,31736852.359193385,122898008.006937428197880769,65949452.745702870900151996,0.536619379070652735,0.077749296654829314,0.178873126348608,WBNB,0,328306.27680688264,423.52113724,148747.88132984922,62997871.8628583,92914.07002478391,39351072.60249347,679940.406748613414447028,311406.652591028691656852,0.536619379070652735,0.056634078052802662,0.15266369888136,277868188.1102319,0,116120156.56936282,71087924.96168685,2.5786009803158314
2021-10-09T12:00:00.000Z,0.02065635769600319,1.0001909325867866,0.00004855341381967183,0.000043783236428806055,0.000028843382905430204,278071211.6528,7151413.511399999,2114268.5385,0.0001620892038811661,0.0001620892038811661,0.00023948600060626815,1.0002394860006063,-1.3793136188766653e-8,1.0002313225990112,422.6064241833436,19.804453966536588,11622197,2021-10-09T11:59:59.000Z,USDT-WBNB LP,0,USDT,0,139003451.18682858,1.00029191,53094120.799049206,53109619.50385166,31727408.93690151,31736670.484844282,123008176.394564251211798137,65934922.370872541677611882,0.53602064759807475,0.077575896354352612,0.178673549195808,WBNB,0,328995.4858485303,422.4012473,148810.69661219817,62857823.860574394,92923.26165842345,39250901.62770233,677650.849200795525246953,311706.689840690544345767,0.53602064759807475,0.057127344481182546,0.153327085856928,278012131.26275325,0,115967443.36442605,70987572.11254662,2.5782075434371214
2021-10-09T14:00:00.000Z,0.02065635769600319,1.0012759097619108,0.00008062209115253504,0.00007123608113463747,0.00005611657291293426,283152870.9432,11682243.690799998,2438425.6416,0.0012197931889978975,0.0012197931889978975,0.0013565318530633667,1.0013565318530633,-3.030304578377496e-7,1.000343738290181,423.45314516307815,19.78639014986306,11624597,2021-10-09T14:00:00.000Z,USDT-WBNB LP,0,USDT,0,141527828.13472658,1.00029191,53150823.89256036,53166339.14956284,31728565.853923038,31737827.73958146,123089436.755510210118000425,66130885.272763593894541379,0.537258817782373067,0.077934700065452006,0.179086272590736,WBNB,0,334337.80450147163,424.19,148810.0897062909,63123751.952511534,92986.5785030619,39443976.73521383,678388.161652974718518531,311824.359578766786441215,0.537258817782373067,0.057046278931375663,0.153218259189072,283391894.81451666,0,116290091.10207438,71181804.47479528,2.5780205766394215
2021-10-09T16:00:00.000Z,0.02065635769600319,1.0008783068812233,0.00011269328216352083,0.00010948535126726655,0.00009420792038583592,283175810.7039,18045411.063599996,2963236.6832,0.0007840989608374205,0.0007840989608374205,0.0009910001633867773,1.0009910001633868,-1.4131574777032085e-7,1.0012192940803026,422.7146995890972,19.827745900933614,11626996,2021-10-09T16:00:01.000Z,USDT-WBNB LP,0,USDT,0,141414997.61052942,1.00029191,53097209.136340365,53112708.74265936,31736561.05824136,31745825.277779873,123130983.845627150975812299,66135167.596414896809338897,0.537112313496418211,0.077892202060341258,0.17903743780176,WBNB,0,334950.23471417814,422.96903859,149087.39176528098,63059350.760851584,93036.80454966919,39351687.77385932,674718.613440605112328161,313131.654366727948404291,0.537112313496418211,0.058153027145307027,0.15469740427536,283129856.8150327,0,116172059.50351095,71097513.0516392,2.5773317459234653
2021-10-09T18:00:00.000Z,0.02065635769600319,0.997440417903713,0.00014352113463910637,0.0001488734663031136,0.00013322766893264504,282179553.77720004,24605965.015699998,2395656.5111,-0.0026928097652196836,-0.0026928097652196836,-0.002416060961647932,0.9975839390383521,-0.000004456600715019299,1.0001922092583417,420.21369342690724,19.709932098503728,11629380,2021-10-09T17:59:59.000Z,USDT-WBNB LP,0,USDT,0,141062663.3387496,1.00020541,52966825.63404907,52977705.54970256,31735598.390120406,31742117.199385718,123136632.702357148772984838,66164775.294927271421409692,0.537328119527672524,0.077954807159195385,0.17910937315224,WBNB,0,335757.20898376143,420.8817863,149467.86015647996,62908299.977097884,93040.10780507002,39158886.77054244,657214.144575388253339253,313325.898733406425895966,0.537328119527672524,0.061368081814995833,0.158916187516464,282405732.9006139,0,115886005.52680045,70901003.96992816,2.5761031791961053
2021-10-09T20:00:00.000Z,0.02065635769600319,0.9967218851172814,0.0001746607032293999,0.0001698044667997713,0.00015520707840344095,282217160.2559,28091278.708099995,1628063.514,-0.0034333219611220045,-0.0034333219611220045,-0.003103454179489164,0.9968965458205108,-0.000006255471456051431,1.000000989633572,419.67013172800574,19.64710018371254,11631780,2021-10-09T19:59:59.000Z,USDT-WBNB LP,0,USDT,0,141108440.48231822,1.00020541,52939041.25517176,52949915.46363598,31736807.055094495,31743326.112631682,122429258.186030536913704205,66237326.737932323467888457,0.541025304893092593,0.079031262734626332,0.180341768275488,WBNB,0,336236.89045602264,419.9,149557.57878704031,62799227.33267822,93043.50710505089,39068968.63341086,681941.027820622564118524,313339.622842006720152243,0.541025304893092593,0.057003399605565045,0.15316066445616,282323295.86956155,0,115749142.79631421,70812294.74604255,2.575818016137304
2021-10-09T22:00:00.000Z,0.02065635769600319,0.997760400298198,0.00020620817890379896,0.00018925639359123594,0.00017798835828852777,282513090.3402,31331135.334799994,1526419.3006,-0.002417588060090514,-0.002417588060090514,-0.0020333915228981873,0.9979666084771018,-0.0000028108330558662686,0.9998536322616384,420.58802789216753,19.645478195118823,11634178,2021-10-09T21:59:59.000Z,USDT-WBNB LP,0,USDT,0,141277223.5977653,1.00020541,53002012.25394471,53012899.39728179,31738208.700100165,31744728.04554925,122428611.52731491876981924,66251812.311035696311781029,0.541146481076070393,0.079066668767186264,0.180382160341152,WBNB,0,335854.888375792,421.3565051,149386.67525116206,62945047.392338306,93046.5324001609,39205761.70380571,683480.56181132588884029,313313.591263902459490866,0.541146481076070393,0.05673746107758836,0.152802975796272,282820885.33903885,0,115957946.7896201,70950489.74935496,2.576416318875344
2021-10-10T00:00:00.000Z,0.02065635769600319,0.9987855535051431,0.00023831284085082795,0.00020605820884082033,0.00019197060041387104,282814603.1157,34129677.34289999,1411950.7559,-0.0014064170952707844,-0.0014064170952707844,-0.0009761336540060854,0.9990238663459939,-0.0000024028110694462868,1.000688133369231,421.08964292374816,19.688189963281413,11636578,2021-10-09T23:59:59.000Z,USDT-WBNB LP,0,USDT,0,141310061.38918766,1.00020541,53012235.84606826,53023125.0894334,31739476.883681957,31745996.48962863,122429837.363858265708880996,66260224.908018908018552593,0.541209776429705263,0.079085165967071169,0.18040325880816,WBNB,0,335812.82263596123,421.76,149375.15504375545,63000465.3912543,93050.72538100257,39245073.93669164,683249.589894754857734574,313382.304195202253045905,0.541209776429705263,0.056800733442774226,0.152888153302368,282971503.9638406,0,116023590.48068771,70991070.42632027,2.576440100190113
2021-10-10T02:00:00.000Z,0.02065635769600319,0.9891064711674095,0.0002650828931074001,0.00023388520628487097,0.00021673587328130406,280088740.6129,38765070.651499994,2950315.612,-0.011110264705871842,-0.011110264705871842,-0.010628445939483137,0.9893715540605169,-0.00006178934562883764,0.9998475770786656,413.2926739097509,19.33311775646123,11638977,2021-10-10T01:59:59.000Z,USDT-WBNB LP,0,USDT,0,140065719.53259787,1.00020541,52542652.265183546,52553445.051385336,31740803.365666773,31747323.244086113,121388680.00304254254355666,66276320.369948920799083261,0.545984356764467165,0.08048670781269079,0.181994785584048,WBNB,0,338850.3574667572,413.92,150718.34182451345,62385336.04800261,93053.89033537514,38516866.28761848,683468.785733191251091627,313392.631464763032661471,0.545984356764467165,0.056768047374429397,0.152844157113408,280351430.3946872,0,114938781.09938794,70264189.53170459,2.572799819003431
2021-10-10T04:00:00.000Z,0.02065635769600319,0.9925169323997545,0.00029663963424862494,0.00027031565726910197,0.00025607774746716494,281116062.9762,44834614.54009999,2405329.2736,-0.007739145347712695,-0.007739145347712695,-0.007186427965996905,0.9928135720340031,-0.00003080856110149188,0.9999836390339968,416.0586831406704,19.365302032946992,11641377,2021-10-10T04:00:00.000Z,USDT-WBNB LP,0,USDT,0,140560664.06733832,1.00020541,52578523.31172336,52589323.46619682,31668215.306507044,31674720.274613153,122145657.826316785228913601,66220785.677390669659656724,0.542146048053155832,0.079359031100603472,0.180715349344896,WBNB,0,337831.429487953,416.53479694,150243.35519268343,62581585.446768686,93059.70757907146,38762606.39974431,683695.632675414725195921,314165.458936715405699231,0.542146048053155832,0.057010522576658498,0.153170233393104,281308082.5150588,0,115170908.9129655,70437326.67435746,2.5745961568346156
