query_ts,assumedLPToken,equityValue,totalDexYield,totalTradingfee,newTotalTradingFee,liquidity,totalVolume,volume,priceImpact,priceEffect,totalReturn,totalEquityVal,impermanentLoss,tokenPrice,quoteTokenPrice,rewardPrice
2021-08-13T10:00:00.000Z,0.021754491380791614,1,0.000022425936656918154,0.00001097477760160331,-6.858957846134217e-13,214091110.6897,1382119.0711,1382119.0711,6.858957846134217e-13,6.858957846134217e-13,0.000022425936656918154,1.000022425936657,0,0.9999929018439473,403.4363696316965,20.46011883937416
2021-08-13T11:00:00.000Z,0.021754491380791614,1.0000576557348917,0.00004585782454371526,0.000022996729400312405,0.000012202724117615915,214106241.8597,2896134.5927999998,1514015.5217,0.00004545301077407693,0.00004545301077407693,0.00010351355943540811,1.0001035135594354,-6.661999618629011e-9,1.0001537952508328,403.4081390893665,20.41689036802042
2021-08-13T12:00:00.000Z,0.021754491380791614,0.9958972609415063,0.00006801959465009299,0.00006159363067518013,0.000052874045617934406,218591986.6795,7879505.4261,4983370.8333,-0.004155613104111611,-0.004155613104111611,-0.004034719463843583,0.9959652805361564,-0.000012543358100081115,1.0008376710992104,399.75258460346316,20.242860709486383
2021-08-13T13:00:00.000Z,0.021754491380791614,0.9979841327564709,0.00009084603594247891,0.00007844524054366119,0.00006825294612511357,219051003.76950002,10055280.9789,2175775.5528,-0.002084120189654204,-0.002084120189654204,-0.0019250212075866114,0.9980749787924134,-0.000001976202101183766,0.999894679453452,401.79596785420546,20.32943536910552
2021-08-13T14:00:00.000Z,0.021754491380791614,0.9972497250639224,0.00011356353369841836,0.00010841852003098914,0.00009820531996107551,219192263.1629,13930592.547600001,3875311.5687,-0.002848480256038677,-0.002848480256038677,-0.002636711402379183,0.9973632885976208,-0.000003094836407147028,0.9996283345210563,401.2875793592369,20.322220903102245
2021-08-13T15:00:00.000Z,0.021754491380791614,0.9941585515699854,0.00013464884748656065,0.0001253573545326615,0.00011508113552360921,218517953.11299998,16120703.284200002,2190110.7366,-0.00595652956553816,-0.00595652956553816,-0.0057067995825279905,0.994293200417472,-0.000015696680219057235,0.9996216474253447,398.79257688230905,20.165184439674924
2021-08-13T16:00:00.000Z,0.021754491380791614,0.9902293958860293,0.00015682792319500268,0.0001497553603371831,0.0001397013660604518,217825674.6455,19277732.9661,3157029.6819,-0.009910305480031134,-0.009910305480031134,-0.00961377619077568,0.9903862238092244,-0.00005356992308969133,1.0003843052048769,395.324904868825,20.10784044714371
2021-08-13T17:00:00.000Z,0.021754491380791614,0.9940050596321033,0.00018148632180330985,0.0001637465308711306,0.00015586563450209479,218675490.16860002,21088308.5129,1810575.5468,-0.006150806002398812,-0.006150806002398812,-0.005813454046093408,0.9941865459539065,-0.000019271423613131944,1.0000314406189343,398.4733581311763,20.363848103658622
2021-08-13T18:00:00.000Z,0.021754491380791614,0.9945428107101679,0.00020431746713208353,0.00017711321480005194,0.00016718364961776366,218887695.9407,22818812.6512,1730504.1383,-0.00562437293944984,-0.00562437293944984,-0.0052528718226999924,0.9947471281773,-0.0000200024172193336,1.0006778724068124,398.6379213842915,20.427573517018047
2021-08-13T19:00:00.000Z,0.021754491380791614,0.9923658381289873,0.00022743648637854128,0.0001881480717805016,0.00017779426432729117,218272067.7287,24246536.3561,1427723.7049,-0.007811956135340026,-0.007811956135340026,-0.007406725384634194,0.9925932746153658,-0.000025819963417883507,0.9993366625197657,397.41853908357473,20.438399622992883
