query_ts,assumedLPToken,equityValue,totalDexYield,totalTradingfee,newTotalTradingFee,liquidity,totalVolume,volume,priceImpact,priceEffect,totalReturn,totalEquityVal,impermanentLoss,tokenPrice,quoteTokenPrice,rewardPrice
2022-03-04T10:00:00.000Z,2.3519930633636712e-7,1,0.000004762163829520081,0.00002968858294611172,0,218765914.742,3247425.0028,3247425.0028,0,0,0.000004762163829520081,1.0000047621638295,0,0.9999954335069096,1.8041815407523485,19.305369507543283
2022-03-04T12:00:00.000Z,2.3519930633636712e-7,1.003114885103655,0.000014410579234992447,0.00007745388972004672,0.0000367867713975123,219657219.76659998,8477089.9203,3338119.5924,0.003078098332257584,0.003078098332257584,0.0031292956828900885,1.00312929568289,-0.0000047205443407527525,0.9999961626849032,1.8153042075094004,19.485224562116763
2022-03-04T14:00:00.000Z,2.3519930633636712e-7,0.9879511347621167,0.000023141107998047724,0.00018036850346275435,0.00011323431188026145,216317321.45929998,19755096.807099998,4965103.8184,-0.01216209954976355,-0.01216209954976355,-0.012025724129885241,0.9879742758701148,-0.0000749187356695602,0.9999999642714711,1.7605551615634258,18.77406958954318
2022-03-04T16:00:00.000Z,2.3519930633636712e-7,0.9773313699700058,0.00003157546120182603,0.00031565174998397284,0.00021356428807661754,213763298.3547,34561657.0226,5932276.8985,-0.022882194318070814,-0.022882194318070814,-0.02263705456879237,0.9773629454312076,-0.0002681221391709343,1.0000069146094381,1.7225391589155237,18.29466033037169
2022-03-04T18:00:00.000Z,2.3519930633636712e-7,0.9813081308817524,0.000041278448498762665,0.0004062033392215196,0.00028220532076383975,215403495.0645,44485024.7005,4374017.5055,-0.018974074439011446,-0.018974074439011446,-0.018650590669748845,0.9813494093302512,-0.0001835261314526715,0.999999114698064,1.7363593324620519,18.608511393967753
2022-03-04T20:00:00.000Z,2.3519930633636712e-7,0.9617452634348937,0.00005008399868394757,0.0004983870314269356,0.0003453291480468579,210856590.7216,54593323.93529999,6915193.5624,-0.03860006571315311,-0.03860006571315311,-0.038204652566422304,0.9617953474335778,-0.0007744528100779302,0.9999994860281867,1.6675798982366525,18.480331217001755
2022-03-04T22:00:00.000Z,2.3519930633636712e-7,0.9618797299517268,0.00005740179524096893,0.0005984775453508359,0.00042152646956128415,209859505.12060001,65511195.84619999,3358160.5044,-0.038541796517834515,-0.038541796517834515,-0.03806286825303226,0.9619371317469677,-0.0007713445414680997,0.9999809592331236,1.667812943289481,17.911932705255015
2022-03-05T00:00:00.000Z,2.3519930633636712e-7,0.959544618680543,0.0000660096191848999,0.0007056724606052597,0.0005008748826833553,211209476.71420002,77261930.24219999,4436882.6404,-0.040956256202140384,-0.040956256202140384,-0.04038937170027213,0.9596106282997279,-0.000873556276937193,0.999990540331188,1.6594309788789812,17.859485125588005
2022-03-05T02:00:00.000Z,2.3519930633636712e-7,0.9479745316423939,0.00007406198313758006,0.0008056876321449606,0.0005693925233797303,207867832.6825,88220969.03209999,3843009.5914,-0.05259486088098586,-0.05259486088098586,-0.05195140637446855,0.9480485936255314,-0.0014583947457498248,1.0000071282989924,1.6193720101301543,17.684516435920955
2022-03-05T04:00:00.000Z,2.3519930633636712e-7,0.9542192484535013,0.00008389252309985684,0.000877948654858568,0.0006275298406503982,209606729.5603,96167767.2399,5081157.3392,-0.04640828138714914,-0.04640828138714914,-0.045696859023398886,0.9543031409766011,-0.001128207163609063,0.9999998423519375,1.6406020956756433,17.933887211172806
