query_ts,assumedLPToken,equityValue,totalDexYield,totalTradingfee,newTotalTradingFee,liquidity,totalVolume,volume,priceImpact,priceEffect,totalReturn,totalEquityVal,impermanentLoss,tokenPrice,quoteTokenPrice,rewardPrice
2022-04-08T10:00:00.000Z,2.640764945136771e-7,1,0.0000049791538346161645,0.000014787007956359486,2.220446049250313e-16,137692978.1067,1018033.5814,1018033.5814,-2.220446049250313e-16,-2.220446049250313e-16,0.0000049791538346161645,1.0000049791538346,-1.1102230246251565e-16,1.00001016189887,1.3581344079437576,13.22314869050151
2022-04-08T13:00:00.000Z,2.640764945136771e-7,0.9882312921196283,0.000014861331214141856,0.000029961933913192518,-0.008334718309794154,136101529.3807,2062989.9145,0,-0.0034339895705775003,-0.0034339895705775003,-0.011753846549157511,0.9882461534508424,-0.000005861580485544415,0.9999941811680504,1.3488443399655394,13.157600580760318
2022-04-08T15:00:00.000Z,2.640764945136771e-7,0.9912632414234218,0.000024592897512399742,0.00014171472271644868,0.00016876932528342437,136594813.8764,9762775.142499998,3920634.5193,-0.00890552790186161,-0.00890552790186161,-0.008712165679065785,0.9912878343209343,-0.000039920968194051554,1.0000003228703418,1.3340654374932654,13.067480975762575
2022-04-08T17:00:00.000Z,2.640764945136771e-7,0.9874581292729344,0.000034463450117701065,0.00018792487292646572,0.0001994335035021555,136028761.1419,12945981.225399997,1345480.7703,-0.01274130423056774,-0.01274130423056774,-0.012507407276947885,0.9874925927230521,-0.00008208192693792693,1.0000000735881196,1.323759435621156,13.08074622385005
2022-04-08T19:00:00.000Z,2.640764945136771e-7,0.9754363614925006,0.00004294706785979526,0.0002913865418571219,0.00027506305638980155,134359424.5738,20071780.6703,2556083.49,-0.02483870156388923,-0.02483870156388923,-0.024520691439639634,0.9754793085603604,-0.0003159787424822369,0.9999998494501071,1.291517052118712,12.678233330897552
2022-04-08T21:00:00.000Z,2.640764945136771e-7,0.9727115835547949,0.000050193230247631215,0.00034897251506420235,0.00031828057002569743,133907799.1629,24035601.8679,1868633.0893,-0.027606697015230774,-0.027606697015230774,-0.027238223214957447,0.9727617767850426,-0.0003914564302950341,1.0000003832227846,1.284194829925467,12.191477810950131
2022-04-08T23:00:00.000Z,2.640764945136771e-7,0.9630960956327659,0.000058039852024434626,0.0004016732307073646,0.00035496192652240133,132556819.03750001,27662622.6388,2355824.651,-0.03725886629375652,-0.03725886629375652,-0.036845864515209686,0.9631541354847903,-0.0007200910564559848,1.0000005692211347,1.2588267802933981,11.974964703199658
2022-04-09T01:00:00.000Z,2.640764945136771e-7,0.9688078816461886,0.00006763189813893825,0.00046834316014826376,0.00040646244500608386,133373146.1012,32251643.850899998,1908385.9434,-0.0315985807988175,-0.0315985807988175,-0.03112448645567248,0.9688755135443275,-0.0005149348814345034,1.0000000451635165,1.273673110457758,12.12826162133257
2022-04-09T03:00:00.000Z,2.640764945136771e-7,0.9600693554789063,0.0000751573761607342,0.0005046160479255886,0.00042991272320402896,132228274.10060002,34749324.349199995,1334258.3287,-0.04036055724429777,-0.04036055724429777,-0.039855487144933005,0.960144512855067,-0.0008476285962142338,1.0000005669652956,1.2507286518738328,11.918905809288061
2022-04-09T05:00:00.000Z,2.640764945136771e-7,0.9643732480169255,0.00008422663564529107,0.000541025964218264,0.0004591821209153357,132821125.6332,37256654.4194,923764.5612,-0.03608593410398986,-0.03608593410398986,-0.03554252534742923,0.9644574746525708,-0.0006746434084422548,1,1.2618966889277865,11.972528531052536
2022-04-09T07:00:00.000Z,2.640764945136771e-7,0.96853979478431,0.00009375913409098386,0.0005885695645928747,0.0004976964423292207,133359623.65980001,40530045.9178,2437989.6313,-0.03195790165801926,-0.03195790165801926,-0.03136644608159905,0.9686335539184009,-0.0005274606760986567,1.0000171528306212,1.2727063317636726,12.075592293206322
2022-04-09T09:00:00.000Z,2.640764945136771e-7,0.9704426179432849,0.00010274048088143578,0.0006343858353108616,0.000533418654355855,133675268.6989,43684850.268699996,1188189.2674,-0.030090800711070953,-0.030090800711070953,-0.029454641575833662,0.9705453584241663,-0.00046627920844033444,1.0000010952172511,1.2776410195126762,12.096166250052386
2022-04-09T11:00:00.000Z,2.640764945136771e-7,0.9670401082489163,0.00011074231343812614,0.0006540849280339435,0.0005468934657911761,133204005.25340001,45041570.98499999,805773.514,-0.03350678521687489,-0.03350678521687489,-0.03284914943764559,0.9671508505623544,-0.0005802791468583202,1.0000043687751072,1.2686531053509758,12.007443003037537
