query_ts,assumedLPToken,equityValue,totalDexYield,totalTradingfee,newTotalTradingFee,liquidity,totalVolume,volume,priceImpact,priceEffect,totalReturn,totalEquityVal,impermanentLoss,tokenPrice,quoteTokenPrice,rewardPrice,rewardTokenPerLP,feePerDollar
2022-03-24T10:00:00.000Z,0.018937328608691576,1,0.000004114938789966451,0.00003504850521407499,-2.5202062658991053e-13,290472127.8119,5988596.4639,5988596.4639,2.5202062658991053e-13,2.5202062658991053e-13,0.000004114938789966451,1.00000411493879,-2.220446049250313e-16,1.0001692367370878,410.59175298666605,6.945779604856679,0.0000312841,0.00003504850556684951
2022-03-24T11:00:00.000Z,0.018937328608691576,0.9992434878774487,0.00000802924341233754,0.00008037705783286517,0.000046306411014551685,303868517.801,14097036.5745,8108440.1106,-0.0008028185335658966,-0.0008028185335658966,-0.0007484828791390074,0.999251517120861,-7.029984118167576e-7,1.0005519814552335,409.77594324264356,6.932567595453224,0.0000298751,0.00004536287038806439
2022-03-24T12:00:00.000Z,0.018937328608691576,0.9996125368481651,0.000011943205493954522,0.0001003935073875287,0.00006652380152438742,307815156.27689993,17722774.8299,3625738.2554,-0.00045398695335929773,-0.00045398695335929773,-0.0003755199463409558,0.999624480053659,-1.6342987951833976e-7,1.000286890067756,410.1707812201836,6.956400195753292,0.0000295012,0.000020024209037437056
2022-03-24T13:00:00.000Z,0.018937328608691576,0.9957892765207653,0.000015760789413754178,0.00011842644978132072,0.00008442059225799436,303844838.36359996,20959472.265100002,3236697.4352,-0.004295144071492674,-0.004295144071492674,-0.004194962689820925,0.9958050373101791,-0.000007517436512949338,0.9997423558792256,407.24604234749495,6.906433326046217,0.000029844699999999992,0.000018109195698284325
2022-03-24T14:00:00.000Z,0.018937328608691576,0.9965609719646757,0.00001962291531803583,0.0001398150375675185,0.00010589533051263977,306392103.7685,24827653.9706,3868181.7055,-0.003544923365836894,-0.003544923365836894,-0.0034194051200062184,0.9965805948799937,-0.000003806339778700263,0.99937730772328,408.00893952581066,6.931962506249682,0.000028976800000000004,0.000021462396773510015
2022-03-24T15:00:00.000Z,0.018937328608691576,0.9974659654731916,0.000023653459266585732,0.00015719118227437384,-0.0002742480224741106,307288181.8789,27976506.130400002,3148852.1598,-0.002259786504334338,-0.002259786504334338,-0.0025103810675418626,0.9974896189324581,-0.0000024967698375455427,1.0001415140178294,408.7494800539907,6.977324992960768,0.000029532099999999998,0.000017420288144272327
2022-03-24T16:00:00.000Z,0.018937328608691576,1.0040818395544295,0.000027893659801158468,0.0001855901626946274,0.00015315676849803062,309414818.84929997,33124355.254,5147849.1236,0.003928682785931503,0.003928682785931503,0.004109733214230692,1.0041097332142306,-0.000007228120311175701,1.0002881018016003,413.77508470885556,7.062364753877686,0.000029548699999999994,0.000028283530642345636
2022-03-24T17:00:00.000Z,0.018937328608691576,1.0048942058979438,0.000031814230404376626,0.00020456861939359135,0.00017205950723253594,312151811.96199995,36592182.6453,3467827.3913,0.004722146390711224,0.004722146390711224,0.0049260201283481365,1.004926020128348,-0.000012041618986602387,0.99997276262674,414.560093907464,7.063878042284293,0.00002926340000000001,0.000018886023848958688
2022-03-24T18:00:00.000Z,0.018937328608691576,1.0050344262113873,0.000035729789902316824,0.0002157471256293516,0.00018339795941013648,312217040.31009996,38634910.6158,2042727.9705,0.004851028251977141,0.004851028251977141,0.0050701560012895944,1.0050701560012896,-0.000011045864152237073,1.0003083643901458,414.5273371572543,7.066058464568485,0.00002918819999999998,0.000011122511271008492
2022-03-24T19:00:00.000Z,0.018937328608691576,1.0050080689079202,0.00003956723626368781,0.00022238154790360759,0.00018994628285340376,312204519.8434,39847249.0822,1212338.4664,0.004818122625066756,0.004818122625066756,0.005047636144183848,1.0050476361441838,-0.000011903924820533263,1.000096426675838,414.5880284903636,7.051003110650768,0.000029309200000000007,0.000006601363086971878
