query_ts,assumedLPToken,equityValue,totalDexYield,totalTradingfee,newTotalTradingFee,liquidity,totalVolume,volume,priceImpact,priceEffect,totalReturn,totalEquityVal,impermanentLoss,tokenPrice,quoteTokenPrice,rewardPrice,rewardTokenPerLP,feePerDollar
2021-11-21T10:00:00.000Z,0.0019229225433024988,1,0.000009627826017205403,0.0000020942707098756063,-9.85878045867139e-14,127904288.3223,157568.3504,157568.3504,9.85878045867139e-14,9.85878045867139e-14,0.000009627826017205403,1.000009627826017,-1.1102230246251565e-16,58851.91372842579,1.0003397307814006,15.24187769406256,0.0003284944,0.0000020942706393472635
2021-11-21T11:00:00.000Z,0.0019229225433024988,0.9991596409878992,0.000019461626607867355,0.00000451354974988286,0.0000032492169298459217,127794646.1815,339586.5449,182018.1945,-0.0008436082290306235,-0.0008436082290306235,-0.0008208973854929102,0.999179102614507,-1.7704343857616323e-7,58767.285770013834,1.0000907649777144,15.18190613235365,0.0003381451,0.000002421313723976602
2021-11-21T12:00:00.000Z,0.0019229225433024988,1.0003230335813644,0.0000287904969274492,0.000012692392351044093,0.000010665743829463281,127943840.68300001,954936.3208999999,615349.776,0.0003123678375349659,0.0003123678375349659,0.0003518240782918784,1.0003518240782918,-1.551587111014996e-7,58837.5119327023,1.0012097847997992,15.105629450626353,0.00032453140000000006,0.00000817620147727045
2021-11-21T13:00:00.000Z,0.0019229225433024988,1.0022394502023726,0.000038234505066000775,0.00001658912316003574,0.000014808612128991427,128188276.75129999,1248112.2463,293175.9254,0.0022246415902436034,0.0022246415902436034,0.0022776847074385954,1.0022776847074386,-0.0000024224216410573263,59112.808413684,1.0003608062074525,15.15496997194942,0.0003208435000000001,0.000003888023817864027
2021-11-21T14:00:00.000Z,0.0019229225433024988,1.001137479654435,0.000047838356232605255,0.00001776231301020818,0.000015694091855644743,128238691.2905,1336510.7195,88398.4732,0.0011217855625793582,0.0011217855625793582,0.0011853180106676082,1.0011853180106676,-9.776890469437305e-7,59000.37841349012,1.0000624829546159,15.166619447642931,0.00032829460000000023,0.0000011718569717744196
2021-11-21T15:00:00.000Z,0.0019229225433024988,1.0002999329486664,0.0000565520109002465,0.00002102792160355477,0.000019402971582094253,128131553.76190001,1582570.7465,246060.027,0.0002805299770842762,0.0002805299770842762,0.00035648495956661693,1.0003564849595665,-3.1083027973721755e-7,58914.85683900175,0.9998317232411033,15.05620777579295,0.0003129986999999995,0.0000032646294657232383
2021-11-21T16:00:00.000Z,0.0019229225433024988,1.0040063766708067,0.00006762398912472368,0.000024113337548090334,0.000022499213022220133,128541782.6029,1814936.7789999999,232366.0325,0.0039838774577845015,0.0039838774577845015,0.004074000659931445,1.0040740006599314,-0.000007232093931497374,59311.5172670994,1.0005125744966545,15.431467494813454,0.0003256264000000002,0.0000030731039141594106
2021-11-21T17:00:00.000Z,0.0019229225433024988,1.008144785990552,0.00007754700425079799,0.00003197266330131908,0.00003298993193756594,129098489.4952,2406954.3800999997,592017.6011,0.00811179605861434,0.00811179605861434,0.008222332994802704,1.0082223329948028,-0.00003870554027129991,59853.620484105064,0.9996203188776681,15.477154039709228,0.00032669219999999986,0.000007795830344764955
2021-11-21T18:00:00.000Z,0.0019229225433024988,1.0067308928855592,0.00008697652242803741,0.000034966266616933104,0.00003337353013521671,128922610.74060002,2632461.8935999996,225507.5135,0.006697519355423953,0.006697519355423953,0.006817869407987207,1.0068178694079872,-0.000022388668011630308,59643.85895382757,1.0003232665579993,15.440121173773788,0.00032384700000000015,0.000002973588346898658
2021-11-21T19:00:00.000Z,0.0019229225433024988,1.0053133127569598,0.00009694941686634324,0.0000376331082816405,0.00003566348236838657,128741971.90499999,2833355.9253,200894.0317,0.0052776492745914005,0.0052776492745914005,0.0054102621738261305,1.0054102621738261,-0.000015169696833350343,59489.2889521571,1.0000952933995904,15.44219067538616,0.0003354614,0.0000026527467991713764
2021-11-21T20:00:00.000Z,0.0019229225433024988,1.0053972177509296,0.0001070733242013706,0.00004187299269475916,0.00004061449558911967,128753325.1898,3152749.2764,319393.3511,0.005356603255340486,0.005356603255340486,0.005504291075130977,1.005504291075131,-0.000014512917040354623,59486.78904833759,1.0002944286188675,15.455934805746466,0.00033773309999999976,0.00000421712368258909
