query_ts,assumedLPToken,equityValue,totalDexYield,totalTradingfee,newTotalTradingFee,liquidity,totalVolume,volume,priceImpact,priceEffect,totalReturn,totalEquityVal,impermanentLoss,tokenPrice,quoteTokenPrice,rewardPrice,rewardTokenPerLP,feePerDollar
2021-07-04T10:00:00.000Z,0.01015744220575893,0.9999999999999999,0.0000174949932786437,0.000003807545651666911,5.000444502911705e-13,47255050.1176,105838.6934,105838.6934,-5.00155472593633e-13,-5.00155472593633e-13,0.00001749499327853268,1.0000174949932785,0,2318.9319502767726,1.000725919522516,13.860955770428216,0.0001242614,0.0000038075460365026083
2021-07-04T11:00:00.000Z,0.01015744220575893,1.0016188287202552,0.00003517190902042757,0.000005784843122906753,0.00000228041388083966,47343842.9292,160816.0882,54977.3948,0.0016165483063743658,0.0016165483063743658,0.001654000629275633,1.0016540006292756,-0.000002037097226681439,2327.3736002812443,1.0003224861545,13.928992862369617,0.0001243333,0.000001974101918590901
2021-07-04T12:00:00.000Z,0.01015744220575893,1.0016679874403782,0.00005294517941061153,0.000006735391800684982,0.000002936512778717315,47358221.1691,187252.1795,26436.0913,0.0016650509275994985,0.0016650509275994985,0.0017209326197888274,1.001720932619789,-0.0000020394960217329228,2327.489067054756,1.0003697375919645,13.982169043642779,0.0001241981,9.489662850623083e-7
2021-07-04T13:00:00.000Z,0.01015744220575893,0.9978386156800484,0.00006929119939351126,0.000008657122984338219,0.000005096525456105283,47177030.3268,240698.0243,53445.8448,-0.0021664808454077145,-0.0021664808454077145,-0.002092093120558098,0.9979079068794419,-8.843498933153171e-9,2313.600316737011,0.9986906754980154,13.773803686296189,0.0001224747,0.000001925893502211097
2021-07-04T14:00:00.000Z,0.01015744220575893,1.001337598503633,0.00008692387575338815,0.00000972313029192509,0.0000059328962731530765,47371814.8452,270363.46499999997,29665.4407,0.0013316656073598665,0.0013316656073598665,0.0014245223793864078,1.0014245223793865,-3.0673367923395034e-7,2320.202001439185,1.0028437132724282,13.820824265768191,0.00012391800000000002,0.0000010645834311984353
2021-07-04T15:00:00.000Z,0.01015744220575893,1.0001971180019624,0.00010496404977283411,0.00001043825383723512,0.00000666517093583785,47326395.8774,290267.9004,19904.4354,0.0001904528310265885,0.0001904528310265885,0.00030208205173526046,1.0003020820517352,-1.6815626668886807e-9,2319.5081075113935,1.0008584666808082,13.906685297508158,0.0001238894,7.149824015261343e-7
2021-07-04T16:00:00.000Z,0.01015744220575893,1.0009464003072792,0.00012490012248572718,0.000012145175433120969,0.000008378299865441363,47361901.1593,337777.6747,47509.7743,0.0009380220074137746,0.0009380220074137746,0.001071300429764943,1.0010713004297649,-0.0000010262112516423727,2324.4348267054206,1.0002306366591296,14.178197630850722,0.00012420139999999995,0.00000170530773328428
2021-07-04T17:00:00.000Z,0.01015744220575893,1.0066621487744265,0.0001422518221516934,0.00002043995096590893,0.000016753428361049316,47642513.9631,568700.3863,230922.7116,0.0066453953460654525,0.0066453953460654525,0.006804400596578195,1.0068044005965782,-0.00003493732347314982,2353.937252477833,0.9989903509354767,14.129877183640042,0.00012386389999999992,0.000008239880246958664
2021-07-04T18:00:00.000Z,0.01015744220575893,1.009943995156588,0.00016189078597903667,0.000023327912902361868,0.000019714368040713026,48189435.5265,649758.6182,81058.2319,0.009924280788547346,0.009924280788547346,0.010105885942567096,1.0101058859425671,-0.00004260932713651133,2363.6655917233174,1.0013703938985437,14.304562464657465,0.00012305989999999994,0.0000028595270462178894
2021-07-04T19:00:00.000Z,0.01015744220575893,1.007754815665416,0.00018019089478497454,0.000025089750709533152,0.000021500571215193887,48091547.5529,699215.9768000001,49457.3586,0.007733315094200721,0.007733315094200721,0.007935006560200889,1.0079350065602009,-0.000026069300468334333,2353.8000496127297,1.0012091680760467,14.338165266147849,0.0001230426000000001,0.0000017482803922563724
